"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","ProductDescription","PartnerCode","PartnerISO3","PartnerName","Year","TradeFlowName","TradeValue in 1000 USD"
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","554","NZL","New Zealand",2017,"Gross Imports",133103.93423774
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","558","NIC","Nicaragua",2017,"Gross Imports",1702.87251175
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","566","NGA","Nigeria",2017,"Gross Imports",581.47779676
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","579","NOR","Norway,Sb,JM",2017,"Gross Imports",927796.00182277
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","583","FSM","Micronesia",2017,"Gross Imports",6871.35697222
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","584","MHL","Marshall Is",2017,"Gross Imports",6192.64223481
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","585","PLW","Palau",2017,"Gross Imports",17794.85947583
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","586","PAK","Pakistan",2017,"Gross Imports",11652.73051647
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","591","PAN","Panama",2017,"Gross Imports",3900.23120238
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","598","PNG","Papua N.Guin",2017,"Gross Imports",19271.65721516
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","600","PRY","Paraguay",2017,"Gross Imports",89.10488289
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","604","PER","Peru",2017,"Gross Imports",55926.03372882
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","608","PHL","Philippines",2017,"Gross Imports",88401.91464699
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","616","POL","Poland",2017,"Gross Imports",5508.63095978
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","620","PRT","Portugal",2017,"Gross Imports",11106.03688344
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","624","GNB","GuineaBissau",2017,"Gross Imports",2.12218174
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","643","RUS","Russian Fed",2017,"Gross Imports",1104626.63480713
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","654","SHN","St.Helena",2017,"Gross Imports",4077.54929516
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","670","VCT","St.Vincent,G",2017,"Gross Imports",3090.44053397
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","682","SAU","Saudi Arabia",2017,"Gross Imports",910.97772045
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","686","SEN","Senegal",2017,"Gross Imports",9272.80177909
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","690","SYC","Seychelles",2017,"Gross Imports",58742.82873582
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","699","IND","India",2017,"Gross Imports",430753.08436622
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","702","SGP","Singapore",2017,"Gross Imports",3690.634547
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","704","VNM","Viet Nam",2017,"Gross Imports",629877.39703042
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","706","SOM","Somalia",2017,"Gross Imports",10334.86457266
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","710","ZAF","South Africa",2017,"Gross Imports",8509.5029409
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","724","ESP","Spain",2017,"Gross Imports",86690.60690866
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","740","SUR","Suriname",2017,"Gross Imports",5550.10267101
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","752","SWE","Sweden",2017,"Gross Imports",84.14718101
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","764","THA","Thailand",2017,"Gross Imports",327989.26021013
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","776","TON","Tonga",2017,"Gross Imports",1297.33963135
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","788","TUN","Tunisia",2017,"Gross Imports",17011.53366206
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","792","TUR","Turkey",2017,"Gross Imports",48704.48110258
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","798","TUV","Tuvalu",2017,"Gross Imports",2049.63522472
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","800","UGA","Uganda",2017,"Gross Imports",759.07230817
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","804","UKR","Ukraine",2017,"Gross Imports",161.16097802
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","818","EGY","Egypt",2017,"Gross Imports",17.06662122
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","826","GBR","Untd.Kingdom",2017,"Gross Imports",24351.50937943
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","834","TZA","Tanzania",2017,"Gross Imports",4915.15124444
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","842","USA","USA,PR,USVI",2017,"Gross Imports",1402072.45674142
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","858","URY","Uruguay",2017,"Gross Imports",4582.97630175
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","862","VEN","Venezuela",2017,"Gross Imports",625.75827794
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","882","WSM","Samoa",2017,"Gross Imports",229.53446366
"H4","392","JPN","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","887","YEM","Yemen",2017,"Gross Imports",917.95060331
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","000","WLD","World",2017,"Gross Imports",1689780.50509404
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","031","AZE","Azerbaijan",2017,"Gross Imports",51.42278191
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","032","ARG","Argentina",2017,"Gross Imports",24698.81601293
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","036","AUS","Australia",2017,"Gross Imports",362067.86092869
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","040","AUT","Austria",2017,"Gross Imports",172.45847493
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","050","BGD","Bangladesh",2017,"Gross Imports",145.36944919
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","051","ARM","Armenia",2017,"Gross Imports",5.41245511
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","056","BEL","Belgium",2017,"Gross Imports",18193.77614257
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","064","BTN","Bhutan",2017,"Gross Imports",3.78961025
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","076","BRA","Brazil",2017,"Gross Imports",1819.06642038
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","100","BGR","Bulgaria",2017,"Gross Imports",524.27697381
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","104","MMR","Myanmar",2017,"Gross Imports",1116.88284961
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","112","BLR","Belarus",2017,"Gross Imports",300.52946792
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","116","KHM","Cambodia",2017,"Gross Imports",8.13205776
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","124","CAN","Canada",2017,"Gross Imports",18625.95221221
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","144","LKA","Sri Lanka",2017,"Gross Imports",11.52041516
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","152","CHL","Chile",2017,"Gross Imports",94.65108895
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","156","CHN","China",2017,"Gross Imports",82347.50847737
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","192","CUB","Cuba",2017,"Gross Imports",93.38491329
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","196","CYP","Cyprus",2017,"Gross Imports",56.90657086
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","208","DNK","Denmark",2017,"Gross Imports",81415.82610986
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","233","EST","Estonia",2017,"Gross Imports",1726.61776374
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","246","FIN","Finland",2017,"Gross Imports",5857.53368795
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","251","FRA","France+Monac",2017,"Gross Imports",87621.32626933
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","276","DEU","Germany",2017,"Gross Imports",78240.61422378
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","300","GRC","Greece",2017,"Gross Imports",524.69606012
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","320","GTM","Guatemala",2017,"Gross Imports",137.00555645
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","344","HKG","Hong Kong",2017,"Gross Imports",5.67995701
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","348","HUN","Hungary",2017,"Gross Imports",6625.35330825
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","360","IDN","Indonesia",2017,"Gross Imports",684.02910849
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","372","IRL","Ireland",2017,"Gross Imports",25957.50161973
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","381","ITA","Italy",2017,"Gross Imports",88913.2623623
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","410","KOR","Korea Rep.",2017,"Gross Imports",16066.14628054
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","417","KGZ","Kyrgyzstan",2017,"Gross Imports",38.9661101
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","428","LVA","Latvia",2017,"Gross Imports",789.62102515
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","440","LTU","Lithuania",2017,"Gross Imports",2309.3439027
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","458","MYS","Malaysia",2017,"Gross Imports",2212.83813391
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","484","MEX","Mexico",2017,"Gross Imports",2739.91496094
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","490","OAS","Asia Othr.ns",2017,"Gross Imports",1423.53811104
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","496","MNG","Mongolia",2017,"Gross Imports",38.33302227
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","524","NPL","Nepal",2017,"Gross Imports",635.30809577
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","528","NLD","Netherlands",2017,"Gross Imports",121592.79247694
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","540","NCL","New Calednia",2017,"Gross Imports",4.1016958
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","554","NZL","New Zealand",2017,"Gross Imports",356080.83848768
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","579","NOR","Norway,Sb,JM",2017,"Gross Imports",58.60074956
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","586","PAK","Pakistan",2017,"Gross Imports",2.08651482
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","608","PHL","Philippines",2017,"Gross Imports",4.17302964
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","616","POL","Poland",2017,"Gross Imports",3835.18365703
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","620","PRT","Portugal",2017,"Gross Imports",1358.56189953
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","642","ROM","Romania",2017,"Gross Imports",5589.66620202
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","643","RUS","Russian Fed",2017,"Gross Imports",12.65283987
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","688","SER","Yugoslavia",2017,"Gross Imports",69.67532822
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","699","IND","India",2017,"Gross Imports",2132.33789547
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","702","SGP","Singapore",2017,"Gross Imports",12666.72321861
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","704","VNM","Viet Nam",2017,"Gross Imports",1974.30668968
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","710","ZAF","South Africa",2017,"Gross Imports",3629.93836589
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","724","ESP","Spain",2017,"Gross Imports",3127.57871442
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","752","SWE","Sweden",2017,"Gross Imports",140.05507811
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","757","CHE","Switz.Liecht",2017,"Gross Imports",9417.97506022
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","764","THA","Thailand",2017,"Gross Imports",5901.88550297
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","784","ARE","Untd Arab Em",2017,"Gross Imports",23.75416872
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","792","TUR","Turkey",2017,"Gross Imports",6135.46816205
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","800","UGA","Uganda",2017,"Gross Imports",2177.84888539
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","804","UKR","Ukraine",2017,"Gross Imports",1453.6053246
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","818","EGY","Egypt",2017,"Gross Imports",107.1790946
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","826","GBR","Untd.Kingdom",2017,"Gross Imports",1748.76692106
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","842","USA","USA,PR,USVI",2017,"Gross Imports",236096.06234875
"H4","392","JPN","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","858","URY","Uruguay",2017,"Gross Imports",137.51381006
